ann_no,category,recruitment_status,title,provider,business_type_code,business_type_name,recruit_status_code,recruit_status_name,recruit_type_code,recruit_type_name,apply_period,apply_start,apply_end,selection_announcement,dday,recruit_count,occupation_code,occupation_name,work_condition_code,work_condition_name,career_code,career_name,fee_amount,fee_text,education_start,education_end,education_location,pre_edu_yn,lecturer,term,register_count,waiting_personnel,application_url,source_url,crawled_at
72996777,50플러스센터교육,모집중,[AI·디지털] 구글 인텔리전스 200% 업무·생활 활용법,용산센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-26~2026-06-16,2026-05-26,2026-06-16,,20,20,72751743,일활동지원,CHARGED_CONFIRM,유료,,,40000,40000원,2026-06-17,2026-07-22,용산센터,,조은영,2026년 용산 2분기(6월~8월),5,10,https://www.50plus.or.kr/education-detail.do?id=72996777&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72996777&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:12
72994576,50플러스센터교육,모집중,[AI·디지털] AI로 바이브코딩 웹 제작 맛보기,용산센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-26~2026-07-28,2026-05-26,2026-07-28,,62,20,72751743,일활동지원,CHARGED_CONFIRM,유료,,,40000,40000원,2026-07-29,2026-08-26,용산센터,,최재현,2026년 용산 2분기(6월~8월),5,10,https://www.50plus.or.kr/education-detail.do?id=72994576&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72994576&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:12
72990731,50플러스센터교육,모집중,[베테랑] 신중년 용산 모델 양성 과정,용산센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-26~2026-06-24,2026-05-26,2026-06-24,,28,15,72751743,일활동지원,CHARGED_CONFIRM,유료,,,40000,40000원,2026-06-25,2026-08-20,용산센터,,김예숙,2026년 용산 2분기(6월~8월),5,10,https://www.50plus.or.kr/education-detail.do?id=72990731&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72990731&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:12
72989313,50플러스센터교육,모집중,[베테랑]게스트하우스 창업과정(부제: 관광도시민박·게스트하우스 만들기 실전과정),용산센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-26~2026-06-17,2026-05-26,2026-06-17,,21,20,72751743,일활동지원,CHARGED_CONFIRM,유료,,,100000,100000원,2026-06-18,2026-08-20,용산센터,,김은총,2026년 용산 2분기(6월~8월),1,10,https://www.50plus.or.kr/education-detail.do?id=72989313&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72989313&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:12
72979623,50플러스센터교육,모집중,[베테랑]헬스케어 코칭지도자 과정,용산센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-26~2026-06-14,2026-05-26,2026-06-14,,18,20,72751743,일활동지원,CHARGED_CONFIRM,유료,,,100000,100000원,2026-06-15,2026-08-24,용산센터,,배건호,2026년 용산 2분기(6월~8월),1,10,https://www.50plus.or.kr/education-detail.do?id=72979623&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72979623&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:12
72854849,50플러스센터교육,모집중,[국민연금공단 연계] 토닥토닥 내 몸 돌아보기,강동센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-26~2026-06-03,2026-05-26,2026-06-03,,7,20,55014700,인생설계,FREE_CONFIRM,무료,,,0,0원,2026-06-09,2026-06-09,강동센터,,한상희,2026년 강동 봄학기(3~6월),0,20,https://www.50plus.or.kr/education-detail.do?id=72854849&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72854849&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:12
72854678,50플러스센터교육,모집중,[건강가이드]칼로리 태우는 즐거움 FITHOP(핏합)댄스 2기,강동센터,CENTER_EDUCATION,50플러스센터교육,WAITING,모집중,LECTURE,교육회원,2026-05-26~2026-06-03,2026-05-26,2026-06-03,,7,15,55014700,인생설계,CHARGED_CONFIRM,유료,,,10000,10000원,2026-06-09,2026-07-28,강동센터,,남유진,2026년 강동 봄학기(3~6월),0,15,https://www.50plus.or.kr/education-detail.do?id=72854678&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72854678&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:12
72854133,50플러스센터교육,모집중,"[건강가이드]춤으로 찾는 아름다움, 벨리댄스 2기",강동센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-26~2026-06-02,2026-05-26,2026-06-02,,6,15,55014700,인생설계,CHARGED_CONFIRM,유료,,,10000,10000원,2026-06-08,2026-07-27,강동센터,,김지혜 ,2026년 강동 봄학기(3~6월),0,15,https://www.50plus.or.kr/education-detail.do?id=72854133&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72854133&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:12
72853979,50플러스센터교육,모집중,"[국민연금공단 연계]연금의 허와 실,평생월급의 진실-평생월급 프로젝트(공적연금)",강동센터,CENTER_EDUCATION,50플러스센터교육,WAITING,모집중,LECTURE,교육회원,2026-05-26~2026-06-06,2026-05-26,2026-06-06,,10,20,55014700,인생설계,FREE_CONFIRM,무료,,,0,0원,2026-06-12,2026-06-12,강동센터,,조연하,2026년 강동 봄학기(3~6월),0,20,https://www.50plus.or.kr/education-detail.do?id=72853979&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72853979&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:12
72853843,50플러스센터교육,모집중,[주거가이드]내 집·내 권리 지키는 법: 계약과 부동산 쉽게 배우기,강동센터,CENTER_EDUCATION,50플러스센터교육,WAITING,모집중,LECTURE,교육회원,2026-05-26~2026-05-31,2026-05-26,2026-05-31,,4,20,55014700,인생설계,CHARGED_CONFIRM,유료,,,10000,10000원,2026-06-13,2026-07-04,강동센터,,김경세,2026년 강동 봄학기(3~6월),0,20,https://www.50plus.or.kr/education-detail.do?id=72853843&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72853843&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:12
72853690,50플러스센터교육,모집중,[국민연금공단 연계]노후 주택 트렌드,강동센터,CENTER_EDUCATION,50플러스센터교육,WAITING,모집중,LECTURE,교육회원,2026-05-26~2026-06-06,2026-05-26,2026-06-06,,10,20,55014700,인생설계,FREE_CONFIRM,무료,,,0,0원,2026-06-19,2026-06-19,강동센터,,서창희,2026년 강동 봄학기(3~6월),0,20,https://www.50plus.or.kr/education-detail.do?id=72853690&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72853690&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:12
72846574,50플러스센터교육,모집중,[구직기초] 성공 재취업을 위한 AI활용 입사서류 작성법,강동센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-26~2026-06-07,2026-05-26,2026-06-07,,11,15,55014700,인생설계,CHARGED_CONFIRM,유료,,,10000,10000원,2026-06-17,2026-06-18,강동센터,,권창호,2026년 강동 봄학기(3~6월),0,15,https://www.50plus.or.kr/education-detail.do?id=72846574&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72846574&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:12
72845682,50플러스센터교육,모집중,[재무]1:1 재무설계 상담 4기,강동센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-26~2026-06-03,2026-05-26,2026-06-03,,7,4,55014700,인생설계,FREE_CONFIRM,무료,,,0,0원,2026-06-17,2026-06-17,강동센터,,국민연금공단 노후준비상담사,2026년 강동 봄학기(3~6월),0,4,https://www.50plus.or.kr/education-detail.do?id=72845682&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72845682&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:12
72845160,50플러스센터교육,모집중,[상담] 중장년세대를 위한 노동법률 교육,강동센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-26~2026-06-07,2026-05-26,2026-06-07,,11,20,55014700,인생설계,FREE_CONFIRM,무료,,,0,0원,2026-06-16,2026-06-16,강동센터,,서울노동권익센터 [찾아가는 노동교육] 전문강사,2026년 강동 봄학기(3~6월),0,20,https://www.50plus.or.kr/education-detail.do?id=72845160&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72845160&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:12
72833471,50플러스센터교육,모집중,[웰니스] 파크골프 입문 오후반(오전/오후반 중복 신청 불가),용산센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-26~2026-06-09,2026-05-26,2026-06-09,,13,15,72751741,인생설계,CHARGED_CONFIRM,유료,,,100000,100000원,2026-06-10,2026-08-12,용산센터,,안은하,2026년 용산 2분기(6월~8월),6,10,https://www.50plus.or.kr/education-detail.do?id=72833471&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72833471&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:12
72822480,50플러스센터교육,모집중,[웰니스] 파크골프 입문 오전반(오전/오후반 중복 신청 불가),용산센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-26~2026-06-09,2026-05-26,2026-06-09,,13,15,72751741,인생설계,CHARGED_CONFIRM,유료,,,100000,100000원,2026-06-10,2026-08-12,용산센터,,황호경,2026년 용산 2분기(6월~8월),1,10,https://www.50plus.or.kr/education-detail.do?id=72822480&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72822480&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:12
72821677,50플러스센터교육,모집중,[웰니스] 신체 나이 되돌리는 밴드 운동,용산센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-26~2026-06-17,2026-05-26,2026-06-17,,21,15,72751741,인생설계,CHARGED_CONFIRM,유료,,,40000,40000원,2026-06-18,2026-08-06,용산센터,,김지민,2026년 용산 2분기(6월~8월),1,10,https://www.50plus.or.kr/education-detail.do?id=72821677&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72821677&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:12
72821120,50플러스센터교육,모집중,"[웰니스] ""인생 2막, 내 마음부터 챙기기"" 우울과 불안, 뇌과학으로 다스리다",용산센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-26~2026-07-06,2026-05-26,2026-07-06,,40,20,72751741,인생설계,FREE_CONFIRM,무료,,,0,0원,2026-07-07,2026-07-07,용산센터,,배이진,2026년 용산 2분기(6월~8월),2,10,https://www.50plus.or.kr/education-detail.do?id=72821120&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72821120&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:12
72819260,50플러스센터교육,모집중,[관계] 심리상담사가 전하는 그림책으로 죽음과 삶을 느끼다,용산센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-26~2026-07-05,2026-05-26,2026-07-05,,39,12,72751741,인생설계,CHARGED_CONFIRM,유료,,,20000,20000원,2026-07-06,2026-07-27,용산센터,,김수정,2026년 용산 2분기(6월~8월),0,10,https://www.50plus.or.kr/education-detail.do?id=72819260&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72819260&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:12
72817981,50플러스센터교육,모집중,[관계] 괜찮지 않아도 괜찮은 시간! - 그림책 심리 인문 특강,용산센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-26~2026-06-28,2026-05-26,2026-06-28,,32,12,72751741,인생설계,CHARGED_CONFIRM,유료,,,5000,5000원,2026-06-29,2026-06-29,용산센터,,김수정,2026년 용산 2분기(6월~8월),0,10,https://www.50plus.or.kr/education-detail.do?id=72817981&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72817981&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:12
72816603,50플러스센터교육,모집중,[관계] 타로 심리로 만나는 나의 삶(유니버셜웨이트 타로카드),용산센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-26~2026-06-08,2026-05-26,2026-06-08,,12,16,72751741,인생설계,CHARGED_CONFIRM,유료,,,40000,40000원,2026-06-09,2026-07-28,용산센터,,김수정,2026년 용산 2분기(6월~8월),2,10,https://www.50plus.or.kr/education-detail.do?id=72816603&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72816603&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:12
72808932,50플러스센터교육,모집중,[관계] 사주 명리를 통해 보는 나의 운명 탐구,용산센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-26~2026-06-11,2026-05-26,2026-06-11,,15,16,72751741,인생설계,CHARGED_CONFIRM,유료,,,40000,40000원,2026-06-12,2026-08-07,용산센터,,이경아,2026년 용산 2분기(6월~8월),10,10,https://www.50plus.or.kr/education-detail.do?id=72808932&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72808932&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:12
72807848,50플러스센터교육,모집중,[여가] 나무로 만드는 목공 공예(8월반) : 버터나이프·냄비받침·선반,용산센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-26~2026-07-29,2026-05-26,2026-07-29,,63,15,72751741,인생설계,CHARGED_CONFIRM,유료,,,20000,20000원,2026-07-30,2026-08-20,용산센터,,김지연,2026년 용산 2분기(6월~8월),1,10,https://www.50plus.or.kr/education-detail.do?id=72807848&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72807848&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:12
72806886,50플러스센터교육,모집중,[여가] 나무로 만드는 목공 공예(7월반) : 샤프·핸드폰 거치대·스텝 스툴,용산센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-26~2026-07-01,2026-05-26,2026-07-01,,35,15,72751741,인생설계,CHARGED_CONFIRM,유료,,,20000,20000원,2026-07-02,2026-07-23,용산센터,,김지연,2026년 용산 2분기(6월~8월),2,10,https://www.50plus.or.kr/education-detail.do?id=72806886&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72806886&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:12
72802173,50플러스센터교육,모집중,[여가] 내 취향을 담은 인생 주얼리 만들기 : 반지·펜던트 중 택1,용산센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-26~2026-07-03,2026-05-26,2026-07-03,,37,10,72751741,인생설계,CHARGED_CONFIRM,유료,,,20000,20000원,2026-07-04,2026-07-25,용산센터,,이태숙,2026년 용산 2분기(6월~8월),1,10,https://www.50plus.or.kr/education-detail.do?id=72802173&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72802173&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:13
72801248,50플러스센터교육,모집중,[여가] 분재 입문의 문턱 낮추기 : 향나무 미니 분재(8월반),용산센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-26~2026-08-05,2026-05-26,2026-08-05,,70,15,72751741,인생설계,CHARGED_CONFIRM,유료,,,5000,5000원,2026-08-06,2026-08-06,용산센터,,김경호,2026년 용산 2분기(6월~8월),0,10,https://www.50plus.or.kr/education-detail.do?id=72801248&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72801248&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:13
72800512,50플러스센터교육,모집중,[여가] 분재 입문의 문턱 낮추기 : 편백나무 미니 분재,용산센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-26~2026-07-15,2026-05-26,2026-07-15,,49,15,72751741,인생설계,CHARGED_CONFIRM,유료,,,5000,5000원,2026-07-16,2026-07-16,용산센터,,김경호,2026년 용산 2분기(6월~8월),2,10,https://www.50plus.or.kr/education-detail.do?id=72800512&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72800512&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:13
72799517,50플러스센터교육,모집중,[여가] 분재 입문의 문턱 낮추기 : 향나무 미니 분재(7월반),용산센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-26~2026-07-08,2026-05-26,2026-07-08,,42,15,72751741,인생설계,CHARGED_CONFIRM,유료,,,5000,5000원,2026-07-09,2026-07-09,용산센터,,김경호,2026년 용산 2분기(6월~8월),3,10,https://www.50plus.or.kr/education-detail.do?id=72799517&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72799517&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:13
72797232,50플러스센터교육,모집중,[여가] 분재 입문의 문턱 낮추기 : 소나무 미니 분재,용산센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-26~2026-06-24,2026-05-26,2026-06-24,,28,15,72751741,인생설계,CHARGED_CONFIRM,유료,,,5000,5000원,2026-06-25,2026-06-25,용산센터,,김경호,2026년 용산 2분기(6월~8월),1,10,https://www.50plus.or.kr/education-detail.do?id=72797232&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72797232&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:13
72793799,50플러스센터교육,모집중,[여가] 선 하나로 채워보는 힐링 젠탱글 펜 드로잉,용산센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-26~2026-06-22,2026-05-26,2026-06-22,,26,15,72751741,인생설계,CHARGED_CONFIRM,유료,,,40000,40000원,2026-06-23,2026-08-11,용산센터,,임윤지,2026년 용산 2분기(6월~8월),3,10,https://www.50plus.or.kr/education-detail.do?id=72793799&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72793799&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:13
72782816,50플러스센터교육,모집중,[여가] 스마트폰으로 내 생애 첫 단편영화 만들기,용산센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-26~2026-06-22,2026-05-26,2026-06-22,,26,12,72751741,인생설계,CHARGED_CONFIRM,유료,,,40000,40000원,2026-06-23,2026-08-11,용산센터,,조현호,2026년 용산 2분기(6월~8월),1,10,https://www.50plus.or.kr/education-detail.do?id=72782816&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72782816&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:13
72780747,50플러스센터교육,모집중,"[재무] 부동산 세무 재테크, 알아두면 미래가 밝다",용산센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-26~2026-06-15,2026-05-26,2026-06-15,,19,20,72751741,인생설계,CHARGED_CONFIRM,유료,,,40000,40000원,2026-06-16,2026-08-04,용산센터,,이춘수,2026년 용산 2분기(6월~8월),1,10,https://www.50plus.or.kr/education-detail.do?id=72780747&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72780747&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:13
72773204,50플러스센터교육,모집중,[여가] 컴퓨터 기초부터 AI 활용까지,용산센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-26~2026-06-14,2026-05-26,2026-06-14,,18,15,72751741,인생설계,CHARGED_CONFIRM,유료,,,40000,40000원,2026-06-15,2026-08-03,용산센터,,장유순,2026년 용산 2분기(6월~8월),3,10,https://www.50plus.or.kr/education-detail.do?id=72773204&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72773204&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:13
72753999,50플러스센터교육,모집중,"[일활동] 향기로운 배움과 새로운 도전, 어부바 커피정원 연계 교육",성북센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-11~2026-05-27,2026-05-11,2026-05-27,,0,15,69701741,일활동 교육사업,FREE_CONFIRM,무료,,,0,0원,2026-05-27,2026-05-30,성북센터,,일자 별 상이,2026년 성북 1학기 (3~5월),0,10,https://www.50plus.or.kr/education-detail.do?id=72753999&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72753999&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:13
72555500,50플러스센터교육,모집중,[커리어개발]수노AI활용 유튜브 음원 수익화,강동센터,CENTER_EDUCATION,50플러스센터교육,WAITING,모집중,LECTURE,교육회원,2026-05-26~2026-06-02,2026-05-26,2026-06-02,,6,15,55014686,직업역량강화,CHARGED_CONFIRM,유료,,,20000,20000원,2026-06-23,2026-07-14,강동센터,,허지영,2026년 강동 봄학기(3~6월),0,20,https://www.50plus.or.kr/education-detail.do?id=72555500&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72555500&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:13
55059933,50플러스센터교육,모집중,[상담센터] 이력서·자기소개서 1:1 컨설팅 (상시운영),강동센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-26~2026-06-24,2026-05-26,2026-06-24,,28,100,55014700,인생설계,FREE_CONFIRM,무료,,,0,0원,2026-06-10,2026-06-10,강동센터,,강동50플러스센터 직업상담사,2026년 강동 봄학기(3~6월),9,100,https://www.50plus.or.kr/education-detail.do?id=55059933&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=55059933&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:13
72710397,50플러스센터교육,모집중,"스마트폰 플러스 알파(+α) (월수, 14:00~15:50)",성동센터,CENTER_EDUCATION,50플러스센터교육,WAITING,모집중,LECTURE,교육회원,2026-05-15~2026-06-10,2026-05-15,2026-06-10,,14,12,69099942,노후지원사업,CHARGED,유료,,,40000,40000원,2026-06-10,2026-06-22,성동센터,,유선주,2026년 성동봄학기(5월~6월),12,6,https://www.50plus.or.kr/education-detail.do?id=72710397&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=72710397&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:13
71540173,50플러스센터교육,모집중,"코딩 몰라도 OK! 제미나이와 3시간 만에 완성하는 '내 인생 첫 게임'(수,14:00~16:50)",성동센터,CENTER_EDUCATION,50플러스센터교육,WAITING,모집중,LECTURE,교육회원,2026-04-15~2026-05-27,2026-04-15,2026-05-27,,0,12,69099942,노후지원사업,CHARGED,유료,,,10000,10000원,2026-05-27,2026-05-27,성동센터,,유선주,2026년 성동봄학기(5월~6월),11,6,https://www.50plus.or.kr/education-detail.do?id=71540173&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=71540173&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:13
73213257,50플러스센터교육,모집중,[나눔교실] 파크골프를 배워봅시다!(6월),금천센터,CENTER_EDUCATION,50플러스센터교육,OPEN,모집중,LECTURE,교육회원,2026-05-27~2026-06-16,2026-05-27,2026-06-16,,20,24,57199088,금빛학교,FREE_CONFIRM,무료,,,0,0원,2026-06-17,2026-06-24,금천센터,,김방수,2026년 금천 1학기,0,6,https://www.50plus.or.kr/education-detail.do?id=73213257&viewCount=12&educationKind=centerEducation,https://www.50plus.or.kr/education-detail.do?id=73213257&viewCount=12&educationKind=centerEducation,2026-05-27T15:11:13
